workload,binding_pair,source_id,op_identity,op_type,launches_256,launches_512,cycles_256,cycles_512,separable,observed_direction,tail_in_op_256,tail_in_op_512,vela_cycles_256,vela_cycles_512,ublock_256,ublock_512,block_256,block_512,stripes_256,stripes_512,cascade_256,cascade_512,UBLOCK_CHANGED,BLOCK_CONFIG_CHANGED,TILE_GEOMETRY_CHANGED,MEMORY_PLACEMENT_CHANGED,COMMAND_OR_PASS_STRUCTURE_CHANGED,active_512,sram_rd_512,sram_wr_512,ext_rd_512,ext_wr_512,active_256,sram_rd_256,sram_wr_256,ext_rd_256,ext_wr_256
vww4_128_128_INT8,B-held,34,Conv2D|8x8x268|1x1|33,Conv2D,1,1,6015,6015,1,SAME,0,0,5898,6122,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 64]","OFM[1, 8, 8, 64] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 44] OFM[1, 8, 8, 268]","IFM[1, 8, 8, 44] OFM[1, 8, 8, 268]",0,0,1,1,0,0,0,6014,986,1024,981,0,6014,1088,2112,1919,0
vww4_128_128_INT8,B-held,35,DepthwiseConv2D|8x8x268|1x1|34,DepthwiseConv2D,1,1,4015,8015,1,REGRESS,0,0,7778,6277,"[1, 2, 16]","[2, 2, 16]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","IFM[1, 8, 8, 268] OFM[1, 8, 8, 268]","IFM[1, 8, 8, 268] OFM[1, 8, 8, 268]",0,0,1,0,0,0,0,8014,1370,1216,1158,0,4014,1282,1015,268,0
vww4_128_128_INT8,B-held,36,Conv2D|8x8x52|1x1|35,Conv2D,1,1,4015,1015,1,IMPROVE,0,0,5604,3888,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 8, 56] IFM[1, 4, 8, 64]","OFM[1, 8, 8, 64] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 268] OFM[1, 8, 8, 52]","IFM[1, 8, 8, 268] OFM[1, 8, 8, 52]",0,0,1,1,0,0,0,1014,0,403,13,0,4014,1934,361,8,0
vww4_128_128_INT8,B-held,37,Pad|8x8x52|1x1|36,Pad,2,2,1015,1015,1,SAME,0,0,,,,,,,,,,,,,,,0,1014,319,210,48,0,1014,241,328,48,0
vww4_128_128_INT8,B-held,38,Add|8x8x52|1x1|37,Add,1,1,1015,1015,1,SAME,0,0,1024,512,"[1, 4, 8]","[2, 2, 16]","OFM[8, 32, 64] IFM[8, 32, 64]","OFM[8, 64, 64] IFM[8, 64, 64]","IFM[1, 8, 8, 52] OFM[1, 8, 8, 52]","IFM[1, 8, 8, 52] OFM[1, 8, 8, 52]",0,0,1,1,0,0,0,1014,578,160,4,0,1014,638,216,14,0
vww4_128_128_INT8,B-held,39,Conv2D|8x8x268|1x1|38,Conv2D,1,1,6015,8015,1,REGRESS,0,0,5931,6155,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 64]","OFM[1, 8, 8, 64] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 52] OFM[1, 8, 8, 268]","IFM[1, 8, 8, 52] OFM[1, 8, 8, 268]",0,0,1,1,0,0,0,8014,1088,1251,1404,0,6014,1091,1943,2048,0
vww4_128_128_INT8,B-held,40,DepthwiseConv2D|8x8x268|1x1|39,DepthwiseConv2D,1,1,5015,6015,1,REGRESS,0,0,7778,6277,"[1, 2, 16]","[2, 2, 16]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","IFM[1, 8, 8, 268] OFM[1, 8, 8, 268]","IFM[1, 8, 8, 268] OFM[1, 8, 8, 268]",0,0,1,0,0,0,0,6014,1088,973,948,0,5014,1328,1051,282,0
vww4_128_128_INT8,B-held,41,Conv2D|8x8x44|1x1|40,Conv2D,1,1,4015,1015,1,IMPROVE,0,0,4837,3032,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 8, 48] IFM[1, 4, 8, 64]","OFM[1, 8, 8, 48] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 268] OFM[1, 8, 8, 44]","IFM[1, 8, 8, 268] OFM[1, 8, 8, 44]",0,0,1,1,0,0,0,1014,192,335,8,0,4014,1577,531,24,0
vww4_128_128_INT8,B-held,42,Pad|8x8x52|1x1|41,Pad,2,2,1015,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,1014,601,213,32,0
vww4_128_128_INT8,B-held,43,Add|8x8x52|1x1|42,Add,1,1,1015,,0,NOT_SEPARATED,0,0,1024,512,"[1, 4, 8]","[2, 2, 16]","OFM[8, 32, 64] IFM[8, 32, 64]","OFM[8, 64, 64] IFM[8, 64, 64]","IFM[1, 8, 8, 52] OFM[1, 8, 8, 52]","IFM[1, 8, 8, 52] OFM[1, 8, 8, 52]",0,0,1,1,0,0,0,,,,,,1014,298,144,250,0
vww4_128_128_INT8,B-held,44,Conv2D|8x8x192|1x1|43,Conv2D,1,1,3015,4015,1,REGRESS,0,0,4368,4593,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 64]","OFM[1, 8, 8, 64] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 52] OFM[1, 8, 8, 192]","IFM[1, 8, 8, 52] OFM[1, 8, 8, 192]",0,0,1,1,0,0,0,4014,555,704,711,0,3014,652,752,742,0
vww4_128_128_INT8,B-held,45,DepthwiseConv2D|8x8x192|1x1|44,DepthwiseConv2D,1,1,4015,5015,1,REGRESS,0,0,5858,4715,"[1, 2, 16]","[2, 2, 16]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","IFM[1, 8, 8, 192] OFM[1, 8, 8, 192]","IFM[1, 8, 8, 192] OFM[1, 8, 8, 192]",0,0,1,0,0,0,0,5014,781,768,902,0,4014,869,720,470,0
vww4_128_128_INT8,B-held,46,Conv2D|8x8x68|1x1|45,Conv2D,1,1,4015,2015,1,IMPROVE,0,0,4388,2868,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 64]","OFM[1, 8, 8, 48] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 192] OFM[1, 8, 8, 68]","IFM[1, 8, 8, 192] OFM[1, 8, 8, 68]",0,0,1,1,0,0,0,2014,490,320,301,0,4014,320,320,876,0
vww4_128_128_INT8,B-held,47,Conv2D|8x8x172|1x1|46,Conv2D,1,1,5015,5015,1,SAME,0,0,6436,4466,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 64]","OFM[1, 8, 8, 64] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 172]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 172]",0,0,1,1,0,0,0,5014,704,896,1046,0,5014,704,792,863,0
vww4_128_128_INT8,B-held,48,DepthwiseConv2D|8x8x172|1x1|47,DepthwiseConv2D,1,1,3015,4015,1,REGRESS,0,0,5474,4402,"[1, 2, 16]","[2, 2, 16]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 172]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 172]",0,0,1,0,0,0,0,4014,553,512,162,0,3014,329,611,66,0
vww4_128_128_INT8,B-held,49,Conv2D|8x8x68|1x1|48,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,4488,2868,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 64]","OFM[1, 8, 8, 48] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 68]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 68]",0,0,1,1,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-held,50,Add|8x8x68|1x1|49,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
vww4_128_128_INT8,B-held,51,Conv2D|8x8x172|1x1|50,Conv2D,1,1,5015,5015,1,SAME,0,0,6436,4466,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 64]","OFM[1, 8, 8, 64] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 172]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 172]",0,0,1,1,0,0,0,5014,704,896,914,0,5014,610,912,1214,0
vww4_128_128_INT8,B-held,52,DepthwiseConv2D|8x8x172|1x1|51,DepthwiseConv2D,1,1,4015,3015,1,IMPROVE,0,0,5474,4402,"[1, 2, 16]","[2, 2, 16]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 172]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 172]",0,0,1,0,0,0,0,3014,704,512,637,0,4014,993,1083,593,0
vww4_128_128_INT8,B-held,53,Conv2D|8x8x48|1x1|52,Conv2D,1,1,3015,,0,NOT_SEPARATED,0,0,3241,2100,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 8, 48] IFM[1, 4, 8, 64]","OFM[1, 8, 8, 48] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 48]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 48]",0,0,1,1,0,0,0,,,,,,3014,1142,344,84,0
vww4_128_128_INT8,B-held,54,Pad|8x8x68|1x1|53,Pad,2,2,2030,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,2028,586,382,116,0
vww4_128_128_INT8,B-held,55,Add|8x8x68|1x1|54,Add,1,1,1015,,0,NOT_SEPARATED,0,0,1280,640,"[1, 4, 8]","[2, 2, 16]","OFM[8, 28, 80] IFM[8, 28, 80]","OFM[8, 52, 80] IFM[8, 52, 80]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 68]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 68]",0,0,1,1,0,0,0,,,,,,1014,361,96,0,0
vww4_128_128_INT8,B-held,56,Conv2D|8x8x288|1x1|55,Conv2D,1,1,9015,9015,1,SAME,0,0,10020,6654,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 64]","OFM[1, 8, 8, 64] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 288]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 288]",0,0,1,1,0,0,0,9014,1443,1200,1936,0,9014,1152,1276,1966,0
vww4_128_128_INT8,B-held,57,DepthwiseConv2D|4x4x288|1x1|56,DepthwiseConv2D,1,1,3015,6015,1,REGRESS,0,0,7231,7162,"[1, 2, 16]","[2, 2, 16]","OFM[4, 4, 128] IFM[1, 9, 9, 128]","OFM[4, 4, 128] IFM[1, 9, 9, 128]","IFM[1, 8, 8, 288] OFM[1, 4, 4, 288]","IFM[1, 8, 8, 288] OFM[1, 4, 4, 288]",0,0,1,0,0,0,0,6014,288,256,461,0,3014,288,160,422,0
vww4_128_128_INT8,B-held,58,Conv2D|4x4x16|1x1|57,Conv2D,1,1,1015,15,1,IMPROVE,0,0,793,776,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 16] IFM[1, 4, 4, 64]","OFM[1, 4, 4, 16] IFM[1, 4, 4, 64]","IFM[1, 4, 4, 288] OFM[1, 4, 4, 16]","IFM[1, 4, 4, 288] OFM[1, 4, 4, 16]",0,0,1,0,0,0,0,14,0,0,4,0,1014,16,76,200,0
vww4_128_128_INT8,B-held,59,Conv2D|4x4x96|1x1|58,Conv2D,1,1,1015,3015,1,REGRESS,0,0,2842,2791,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 96] IFM[1, 4, 4, 16]","OFM[1, 4, 4, 96] IFM[1, 4, 4, 16]","IFM[1, 4, 4, 16] OFM[1, 4, 4, 96]","IFM[1, 4, 4, 16] OFM[1, 4, 4, 96]",0,0,1,0,0,0,0,3014,16,96,214,0,1014,96,80,125,0
vww4_128_128_INT8,B-held,60,DepthwiseConv2D|4x4x96|1x1|59,DepthwiseConv2D,1,1,2015,3015,1,REGRESS,0,0,2643,2643,"[1, 2, 16]","[2, 2, 16]","OFM[4, 4, 64] IFM[1, 6, 6, 64]","OFM[4, 4, 64] IFM[1, 6, 6, 64]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 96]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 96]",0,0,1,0,0,0,0,3014,208,96,150,0,2014,112,48,156,0
vww4_128_128_INT8,B-held,61,Conv2D|4x4x16|1x1|60,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,697,680,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 16] IFM[1, 4, 4, 64]","OFM[1, 4, 4, 16] IFM[1, 4, 4, 64]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 16]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 16]",0,0,1,0,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-held,62,Add|4x4x16|1x1|61,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
vww4_128_128_INT8,B-held,63,Conv2D|4x4x96|1x1|62,Conv2D,1,1,1015,2015,1,REGRESS,0,0,2842,2791,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 96] IFM[1, 4, 4, 16]","OFM[1, 4, 4, 96] IFM[1, 4, 4, 16]","IFM[1, 4, 4, 16] OFM[1, 4, 4, 96]","IFM[1, 4, 4, 16] OFM[1, 4, 4, 96]",0,0,1,0,0,0,0,2014,96,96,214,0,1014,96,80,114,0
vww4_128_128_INT8,B-held,64,DepthwiseConv2D|4x4x96|1x1|63,DepthwiseConv2D,1,1,1015,3015,1,REGRESS,0,0,2643,2643,"[1, 2, 16]","[2, 2, 16]","OFM[4, 4, 64] IFM[1, 6, 6, 64]","OFM[4, 4, 64] IFM[1, 6, 6, 64]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 96]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 96]",0,0,1,0,0,0,0,3014,112,96,347,0,1014,112,52,234,0
vww4_128_128_INT8,B-held,65,Conv2D|4x4x32|1x1|64,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,1100,1083,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 32] IFM[1, 4, 4, 64]","OFM[1, 4, 4, 32] IFM[1, 4, 4, 64]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 32]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 32]",0,0,1,0,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-held,66,Pad|4x4x32|1x1|65,Pad,2,2,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
vww4_128_128_INT8,B-held,67,Add|4x4x32|1x1|66,Add,1,1,,,0,NOT_SEPARATED,0,0,128,64,"[1, 2, 16]","[2, 2, 16]","OFM[4, 64, 32] IFM[4, 64, 32]","OFM[4, 128, 32] IFM[4, 128, 32]","IFM[1, 4, 4, 32] OFM[1, 4, 4, 32]","IFM[1, 4, 4, 32] OFM[1, 4, 4, 32]",0,0,1,1,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-held,68,Conv2D|4x4x96|1x1|67,Conv2D,1,1,2015,3015,1,REGRESS,0,0,3411,3411,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 96] IFM[1, 4, 4, 16]","OFM[1, 4, 4, 96] IFM[1, 4, 4, 16]","IFM[1, 4, 4, 32] OFM[1, 4, 4, 96]","IFM[1, 4, 4, 32] OFM[1, 4, 4, 96]",0,0,1,0,0,0,0,3014,96,96,355,0,2014,96,140,465,0
vww4_128_128_INT8,B-held,69,DepthwiseConv2D|4x4x96|1x1|68,DepthwiseConv2D,1,1,1015,2015,1,REGRESS,0,0,2643,2643,"[1, 2, 16]","[2, 2, 16]","OFM[4, 4, 64] IFM[1, 6, 6, 64]","OFM[4, 4, 64] IFM[1, 6, 6, 64]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 96]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 96]",0,0,1,0,0,0,0,2014,96,96,291,0,1014,96,64,247,0
vww4_128_128_INT8,B-held,70,Conv2D|4x4x32|1x1|69,Conv2D,1,1,1015,1015,1,SAME,0,0,1100,1083,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 32] IFM[1, 4, 4, 64]","OFM[1, 4, 4, 32] IFM[1, 4, 4, 64]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 32]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 32]",0,0,1,0,0,0,0,1014,32,32,77,0,1014,28,16,14,0
vww4_128_128_INT8,B-held,71,Conv2D|4x4x128|1x1|70,Conv2D,1,1,2015,,0,NOT_SEPARATED,0,0,4548,4548,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 128] IFM[1, 4, 4, 16]","OFM[1, 4, 4, 128] IFM[1, 4, 4, 16]","IFM[1, 4, 4, 32] OFM[1, 4, 4, 128]","IFM[1, 4, 4, 32] OFM[1, 4, 4, 128]",0,0,1,0,0,0,0,,,,,,2014,61,128,464,0
vww4_128_128_INT8,B-held,72,AvgPool|1x1x128|1x1|71,AvgPool,1,1,,,0,NOT_SEPARATED,1,0,961,949,"[1, 2, 16]","[2, 2, 16]","OFM[1, 2, 128] IFM[1, 4, 5, 128]","OFM[2, 2, 128] IFM[1, 5, 5, 128]","IFM[1, 4, 4, 128] OFM[1, 1, 1, 128]","IFM[1, 4, 4, 128] OFM[1, 1, 1, 128]",0,0,1,1,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-held,73,Conv2D|1x1x2|1x1|72,Conv2D,1,1,,1030,0,NOT_SEPARATED,1,1,438,478,"[1, 4, 8]","[2, 2, 16]","OFM[1, 1, 4, 16] IFM[1, 1, 4, 64]","OFM[1, 2, 2, 16] IFM[1, 2, 2, 64]","IFM[1, 1, 1, 128] OFM[1, 1, 1, 2]","IFM[1, 1, 1, 128] OFM[1, 1, 1, 2]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,2,Conv2D|96x96x8|1x1|1,Conv2D,1,1,44061,45061,1,REGRESS,0,0,43598,37130,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 20, 16] IFM[1, 11, 44, 16]","OFM[1, 10, 10, 16] IFM[1, 22, 22, 16]","IFM[1, 192, 192, 1] OFM[1, 96, 96, 8]","IFM[1, 192, 192, 1] OFM[1, 96, 96, 8]",0,0,1,1,0,0,0,45007,2577,9299,4350,0,44007,2867,9515,3495,0
yolo-fastest_192_face_v4,B-frozen,3,Conv2D|96x96x8|1x1|2,Conv2D,1,1,18015,14015,1,IMPROVE,0,0,25659,14818,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 32, 16] IFM[1, 4, 32, 16]","OFM[1, 8, 32, 16] IFM[1, 8, 32, 16]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 8]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 8]",0,0,1,1,0,0,0,14014,11389,9587,4,0,18014,10944,9010,4,0
yolo-fastest_192_face_v4,B-frozen,4,DepthwiseConv2D|96x96x8|1x1|3,DepthwiseConv2D,1,1,,,0,NOT_SEPARATED,0,0,56150,28490,"[1, 2, 16]","[2, 2, 16]","OFM[16, 16, 16] IFM[1, 18, 18, 16]","OFM[24, 20, 16] IFM[1, 26, 22, 16]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 8]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 8]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,5,Conv2D|96x96x4|1x1|4,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,30806,18370,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 32, 16] IFM[1, 4, 32, 16]","OFM[1, 8, 32, 16] IFM[1, 8, 32, 16]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 4]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 4]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,6,Conv2D|96x96x8|1x1|5,Conv2D,1,1,18015,,0,NOT_SEPARATED,0,0,33142,19554,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 32, 16] IFM[1, 4, 32, 16]","OFM[1, 8, 32, 16] IFM[1, 8, 32, 16]","IFM[1, 96, 96, 4] OFM[1, 96, 96, 8]","IFM[1, 96, 96, 4] OFM[1, 96, 96, 8]",0,0,1,1,0,0,0,,,,,,18014,4606,8991,27,0
yolo-fastest_192_face_v4,B-frozen,7,DepthwiseConv2D|96x96x8|1x1|6,DepthwiseConv2D,1,1,41015,21015,1,IMPROVE,0,0,56150,28490,"[1, 2, 16]","[2, 2, 16]","OFM[16, 16, 16] IFM[1, 18, 18, 16]","OFM[24, 20, 16] IFM[1, 26, 22, 16]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 8]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 8]",0,0,1,1,0,0,0,21014,11291,9206,24,0,41014,11503,9125,4,0
yolo-fastest_192_face_v4,B-frozen,8,Conv2D|96x96x4|1x1|7,Conv2D,1,1,9015,13015,1,REGRESS,0,0,30806,18370,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 32, 16] IFM[1, 4, 32, 16]","OFM[1, 8, 32, 16] IFM[1, 8, 32, 16]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 4]","IFM[1, 96, 96, 8] OFM[1, 96, 96, 4]",0,0,1,1,0,0,0,13014,8742,2324,39,0,9014,9788,2216,12,0
yolo-fastest_192_face_v4,B-frozen,9,Add|96x96x4|1x1|8,Add,1,1,,5015,0,NOT_SEPARATED,0,0,9216,4608,"[1, 2, 16]","[2, 2, 16]","OFM[48, 128, 16] IFM[48, 128, 16]","OFM[48, 256, 16] IFM[48, 256, 16]","IFM[1, 48, 48, 16] OFM[1, 48, 48, 16]","IFM[1, 48, 48, 16] OFM[1, 48, 48, 16]",0,0,1,1,0,0,0,5014,4555,2368,57,0,,,,,
yolo-fastest_192_face_v4,B-frozen,10,Conv2D|96x96x24|1x1|9,Conv2D,1,1,,32015,0,NOT_SEPARATED,0,0,68430,37809,"[1, 4, 8]","[2, 2, 16]","OFM[1, 2, 32, 24] IFM[1, 2, 32, 16]","OFM[1, 4, 32, 32] IFM[1, 4, 32, 16]","IFM[1, 96, 96, 4] OFM[1, 96, 96, 24]","IFM[1, 96, 96, 4] OFM[1, 96, 96, 24]",0,0,1,1,0,0,0,32014,6291,18496,38,0,,,,,
yolo-fastest_192_face_v4,B-frozen,12,DepthwiseConv2D|48x48x24|1x1|11,DepthwiseConv2D,1,1,21015,20015,1,IMPROVE,0,0,31025,20283,"[1, 2, 16]","[2, 2, 16]","OFM[16, 12, 16] IFM[1, 34, 26, 16]","OFM[14, 12, 16] IFM[1, 30, 26, 16]","IFM[1, 96, 96, 24] OFM[1, 48, 48, 24]","IFM[1, 96, 96, 24] OFM[1, 48, 48, 24]",0,0,1,1,0,0,0,20014,18966,4436,12,0,21014,19688,5023,63,0
yolo-fastest_192_face_v4,B-frozen,13,Conv2D|48x48x8|1x1|12,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,9697,9851,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 16, 16] IFM[1, 8, 16, 16]","OFM[1, 16, 16, 16] IFM[1, 16, 16, 16]","IFM[1, 48, 48, 24] OFM[1, 48, 48, 8]","IFM[1, 48, 48, 24] OFM[1, 48, 48, 8]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,14,Conv2D|48x48x32|1x1|13,Conv2D,1,1,19015,9015,1,IMPROVE,0,0,22993,11764,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 16, 32] IFM[1, 4, 16, 16]","OFM[1, 8, 16, 32] IFM[1, 8, 16, 16]","IFM[1, 48, 48, 8] OFM[1, 48, 48, 32]","IFM[1, 48, 48, 8] OFM[1, 48, 48, 32]",0,0,1,1,0,0,0,9014,4182,4554,58,0,19014,4985,4521,39,0
yolo-fastest_192_face_v4,B-frozen,15,DepthwiseConv2D|48x48x32|1x1|14,DepthwiseConv2D,1,1,20015,9015,1,IMPROVE,0,0,28784,14963,"[1, 2, 16]","[2, 2, 16]","OFM[16, 16, 16] IFM[1, 18, 18, 16]","OFM[30, 16, 16] IFM[1, 32, 18, 16]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 32]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 32]",0,0,1,1,0,0,0,9014,3832,4267,64,0,20014,5018,4623,71,0
yolo-fastest_192_face_v4,B-frozen,16,Conv2D|48x48x8|1x1|15,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,10369,9915,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 16, 16] IFM[1, 8, 16, 16]","OFM[1, 16, 16, 16] IFM[1, 16, 16, 16]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 8]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 8]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,17,Add|48x48x8|1x1|16,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,18,Conv2D|48x48x32|1x1|17,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,22993,11764,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 16, 32] IFM[1, 4, 16, 16]","OFM[1, 8, 16, 32] IFM[1, 8, 16, 16]","IFM[1, 48, 48, 8] OFM[1, 48, 48, 32]","IFM[1, 48, 48, 8] OFM[1, 48, 48, 32]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,19,DepthwiseConv2D|48x48x32|1x1|18,DepthwiseConv2D,1,1,20015,10015,1,IMPROVE,0,0,28784,14963,"[1, 2, 16]","[2, 2, 16]","OFM[16, 16, 16] IFM[1, 18, 18, 16]","OFM[30, 16, 16] IFM[1, 32, 18, 16]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 32]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 32]",0,0,1,1,0,0,0,10014,4541,4596,84,0,20014,5045,4576,24,0
yolo-fastest_192_face_v4,B-frozen,20,Conv2D|48x48x8|1x1|19,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,10369,9915,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 16, 16] IFM[1, 8, 16, 16]","OFM[1, 16, 16, 16] IFM[1, 16, 16, 16]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 8]","IFM[1, 48, 48, 32] OFM[1, 48, 48, 8]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,21,Add|48x48x8|1x1|20,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
