Original Operator,NNG Operator,Target,Staging Usage,Peak% (Staging),Op Cycles,Network% (cycles),NPU,SRAM AC,DRAM AC,OnFlash AC,OffFlash AC,MAC Count,Network% (MAC),Util% (MAC),Name
Conv2D,Conv2D,NPU,38048,10.287691974908068,3648,0.44265774232417154,3648,1794,3515,0,0,221184,0.5699570305832412,11.842105263157896,model/re_lu_17/Relu6;model/batch_normalization_25/FusedBatchNormV3;model/batch_normalization_26/FusedBatchNormV3;model/depthwise_conv2d_8/depthwise;model/conv2d_48/Conv2D;model/conv2d_17/Conv2D
Conv2D,Relu6,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/re_lu_17/Relu6;model/batch_normalization_25/FusedBatchNormV3;model/batch_normalization_26/FusedBatchNormV3;model/depthwise_conv2d_8/depthwise;model/conv2d_48/Conv2D;model/conv2d_17/Conv2D
DepthwiseConv2D,DepthwiseConv2D,NPU,56336,15.232532987237725,5760,0.698933277353955,5760,1907,2343,0,0,248832,0.6412016594061464,8.4375,model/re_lu_18/Relu6;model/batch_normalization_26/FusedBatchNormV3;model/depthwise_conv2d_8/depthwise;model/conv2d_48/Conv2D
DepthwiseConv2D,Relu6,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/re_lu_18/Relu6;model/batch_normalization_26/FusedBatchNormV3;model/depthwise_conv2d_8/depthwise;model/conv2d_48/Conv2D
Conv2D,Conv2D,NPU,37920,10.253082414016871,2343,0.2843056716736661,2045,1320,2343,0,0,442368,1.1399140611664824,36.875800256081945,model/batch_normalization_27/FusedBatchNormV3;model/conv2d_26/Conv2D;model/conv2d_18/Conv2D1
Conv2D,Conv2D,NPU,67792,18.330088686999783,18750,2.2751734288865726,15432,2884,18750,0,0,884736,2.279828122332965,9.216,model/re_lu_19/Relu6;model/batch_normalization_28/FusedBatchNormV3;model/batch_normalization_76/FusedBatchNormV3;model/depthwise_conv2d_25/depthwise;model/conv2d_51/Conv2D;model/conv2d_19/Conv2D
Conv2D,Relu6,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/re_lu_19/Relu6;model/batch_normalization_28/FusedBatchNormV3;model/batch_normalization_76/FusedBatchNormV3;model/depthwise_conv2d_25/depthwise;model/conv2d_51/Conv2D;model/conv2d_19/Conv2D
DepthwiseConv2D,DepthwiseConv2D,NPU,121792,32.930997187973176,10944,1.3279732269725146,10944,3808,4687,0,0,497664,1.2824033188122927,8.881578947368421,model/re_lu_20/Relu6;model/batch_normalization_29/FusedBatchNormV3;model/batch_normalization_76/FusedBatchNormV3;model/depthwise_conv2d_25/depthwise;model/conv2d_51/Conv2D;model/depthwise_conv2d_9/depthwise
DepthwiseConv2D,Relu6,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/re_lu_20/Relu6;model/batch_normalization_29/FusedBatchNormV3;model/batch_normalization_76/FusedBatchNormV3;model/depthwise_conv2d_25/depthwise;model/conv2d_51/Conv2D;model/depthwise_conv2d_9/depthwise
Conv2D,Conv2D,NPU,75632,20.44992429158555,2688,0.32616886276517904,2688,2343,2343,0,0,884736,2.279828122332965,64.28571428571429,model/batch_normalization_30/FusedBatchNormV3;model/conv2d_26/Conv2D;model/conv2d_20/Conv2D1
